"time_steps","fancy-sweep-9 - _step","fancy-sweep-9 - _step__MIN","fancy-sweep-9 - _step__MAX","fancy-sweep-9 - agent_eval_episode_waypoints_percent_mean","fancy-sweep-9 - agent_eval_episode_waypoints_percent_mean__MIN","fancy-sweep-9 - agent_eval_episode_waypoints_percent_mean__MAX","fragrant-sweep-8 - _step","fragrant-sweep-8 - _step__MIN","fragrant-sweep-8 - _step__MAX","fragrant-sweep-8 - agent_eval_episode_waypoints_percent_mean","fragrant-sweep-8 - agent_eval_episode_waypoints_percent_mean__MIN","fragrant-sweep-8 - agent_eval_episode_waypoints_percent_mean__MAX","deft-sweep-7 - _step","deft-sweep-7 - _step__MIN","deft-sweep-7 - _step__MAX","deft-sweep-7 - agent_eval_episode_waypoints_percent_mean","deft-sweep-7 - agent_eval_episode_waypoints_percent_mean__MIN","deft-sweep-7 - agent_eval_episode_waypoints_percent_mean__MAX","treasured-sweep-6 - _step","treasured-sweep-6 - _step__MIN","treasured-sweep-6 - _step__MAX","treasured-sweep-6 - agent_eval_episode_waypoints_percent_mean","treasured-sweep-6 - agent_eval_episode_waypoints_percent_mean__MIN","treasured-sweep-6 - agent_eval_episode_waypoints_percent_mean__MAX","pleasant-sweep-5 - _step","pleasant-sweep-5 - _step__MIN","pleasant-sweep-5 - _step__MAX","pleasant-sweep-5 - agent_eval_episode_waypoints_percent_mean","pleasant-sweep-5 - agent_eval_episode_waypoints_percent_mean__MIN","pleasant-sweep-5 - agent_eval_episode_waypoints_percent_mean__MAX","scarlet-sweep-4 - _step","scarlet-sweep-4 - _step__MIN","scarlet-sweep-4 - _step__MAX","scarlet-sweep-4 - agent_eval_episode_waypoints_percent_mean","scarlet-sweep-4 - agent_eval_episode_waypoints_percent_mean__MIN","scarlet-sweep-4 - agent_eval_episode_waypoints_percent_mean__MAX","serene-sweep-2 - _step","serene-sweep-2 - _step__MIN","serene-sweep-2 - _step__MAX","serene-sweep-2 - agent_eval_episode_waypoints_percent_mean","serene-sweep-2 - agent_eval_episode_waypoints_percent_mean__MIN","serene-sweep-2 - agent_eval_episode_waypoints_percent_mean__MAX","zesty-sweep-3 - _step","zesty-sweep-3 - _step__MIN","zesty-sweep-3 - _step__MAX","zesty-sweep-3 - agent_eval_episode_waypoints_percent_mean","zesty-sweep-3 - agent_eval_episode_waypoints_percent_mean__MIN","zesty-sweep-3 - agent_eval_episode_waypoints_percent_mean__MAX","gentle-sweep-1 - _step","gentle-sweep-1 - _step__MIN","gentle-sweep-1 - _step__MAX","gentle-sweep-1 - agent_eval_episode_waypoints_percent_mean","gentle-sweep-1 - agent_eval_episode_waypoints_percent_mean__MIN","gentle-sweep-1 - agent_eval_episode_waypoints_percent_mean__MAX","helpful-sweep-3 - _step","helpful-sweep-3 - _step__MIN","helpful-sweep-3 - _step__MAX","helpful-sweep-3 - agent_eval_episode_waypoints_percent_mean","helpful-sweep-3 - agent_eval_episode_waypoints_percent_mean__MIN","helpful-sweep-3 - agent_eval_episode_waypoints_percent_mean__MAX"
"200600","118","118","118","0.9090909090909091","0.9090909090909091","0.9090909090909091","118","118","118","0.7575757575757575","0.7575757575757575","0.7575757575757575","118","118","118","0.8787878787878788","0.8787878787878788","0.8787878787878788","118","118","118","0.9090909090909091","0.9090909090909091","0.9090909090909091","118","118","118","0.9090909090909091","0.9090909090909091","0.9090909090909091","118","118","118","0.9090909090909091","0.9090909090909091","0.9090909090909091","118","118","118","0.9090909090909091","0.9090909090909091","0.9090909090909091","118","118","118","0.9090909090909091","0.9090909090909091","0.9090909090909091","118","118","118","0.7575757575757575","0.7575757575757575","0.7575757575757575","118","118","118","0.7575757575757575","0.7575757575757575","0.7575757575757575"
"202300","119","119","119","0.6666666666666666","0.6666666666666666","0.6666666666666666","119","119","119","0.8181818181818182","0.8181818181818182","0.8181818181818182","119","119","119","0.8484848484848485","0.8484848484848485","0.8484848484848485","119","119","119","0.9090909090909091","0.9090909090909091","0.9090909090909091","119","119","119","0.8484848484848485","0.8484848484848485","0.8484848484848485","119","119","119","0.7272727272727272","0.7272727272727272","0.7272727272727272","119","119","119","0.7272727272727272","0.7272727272727272","0.7272727272727272","119","119","119","0.8181818181818182","0.8181818181818182","0.8181818181818182","119","119","119","0.5151515151515151","0.5151515151515151","0.5151515151515151","119","119","119","0.6969696969696969","0.6969696969696969","0.6969696969696969"
"204000","120","120","120","0.8787878787878788","0.8787878787878788","0.8787878787878788","120","120","120","0.787878787878788","0.787878787878788","0.787878787878788","120","120","120","0.9090909090909091","0.9090909090909091","0.9090909090909091","120","120","120","0.8787878787878788","0.8787878787878788","0.8787878787878788","120","120","120","0.7575757575757575","0.7575757575757575","0.7575757575757575","120","120","120","0.9090909090909091","0.9090909090909091","0.9090909090909091","120","120","120","0.5454545454545454","0.5454545454545454","0.5454545454545454","120","120","120","0.787878787878788","0.787878787878788","0.787878787878788","120","120","120","0.9090909090909091","0.9090909090909091","0.9090909090909091","120","120","120","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"205700","121","121","121","0.9090909090909091","0.9090909090909091","0.9090909090909091","121","121","121","0.9090909090909091","0.9090909090909091","0.9090909090909091","121","121","121","0.9090909090909091","0.9090909090909091","0.9090909090909091","121","121","121","0.9090909090909091","0.9090909090909091","0.9090909090909091","121","121","121","0.9090909090909091","0.9090909090909091","0.9090909090909091","121","121","121","0.8484848484848485","0.8484848484848485","0.8484848484848485","121","121","121","0.8787878787878788","0.8787878787878788","0.8787878787878788","121","121","121","0.9090909090909091","0.9090909090909091","0.9090909090909091","121","121","121","0.9090909090909091","0.9090909090909091","0.9090909090909091","121","121","121","0.8181818181818182","0.8181818181818182","0.8181818181818182"
"207400","122","122","122","0.8181818181818182","0.8181818181818182","0.8181818181818182","122","122","122","0.9090909090909091","0.9090909090909091","0.9090909090909091","122","122","122","0.9090909090909091","0.9090909090909091","0.9090909090909091","122","122","122","0.9090909090909091","0.9090909090909091","0.9090909090909091","122","122","122","0.6969696969696969","0.6969696969696969","0.6969696969696969","122","122","122","0.787878787878788","0.787878787878788","0.787878787878788","122","122","122","0.7575757575757575","0.7575757575757575","0.7575757575757575","122","122","122","0.7878787878787877","0.7878787878787877","0.7878787878787877","122","122","122","0.8181818181818182","0.8181818181818182","0.8181818181818182","122","122","122","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"209100","123","123","123","0.9090909090909091","0.9090909090909091","0.9090909090909091","123","123","123","0.9090909090909091","0.9090909090909091","0.9090909090909091","123","123","123","0.9090909090909091","0.9090909090909091","0.9090909090909091","123","123","123","0.8787878787878788","0.8787878787878788","0.8787878787878788","123","123","123","0.9090909090909091","0.9090909090909091","0.9090909090909091","123","123","123","0.8484848484848485","0.8484848484848485","0.8484848484848485","123","123","123","0.7575757575757575","0.7575757575757575","0.7575757575757575","123","123","123","0.9090909090909091","0.9090909090909091","0.9090909090909091","123","123","123","0.8181818181818182","0.8181818181818182","0.8181818181818182","123","123","123","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"210800","124","124","124","0.7575757575757575","0.7575757575757575","0.7575757575757575","124","124","124","0.8787878787878788","0.8787878787878788","0.8787878787878788","124","124","124","0.9090909090909091","0.9090909090909091","0.9090909090909091","124","124","124","0.7878787878787877","0.7878787878787877","0.7878787878787877","124","124","124","0.5757575757575758","0.5757575757575758","0.5757575757575758","124","124","124","0.9090909090909091","0.9090909090909091","0.9090909090909091","124","124","124","0.6666666666666666","0.6666666666666666","0.6666666666666666","124","124","124","0.9090909090909091","0.9090909090909091","0.9090909090909091","124","124","124","0.7272727272727272","0.7272727272727272","0.7272727272727272","124","124","124","0.7272727272727272","0.7272727272727272","0.7272727272727272"
"212500","125","125","125","0.9090909090909091","0.9090909090909091","0.9090909090909091","125","125","125","0.9090909090909091","0.9090909090909091","0.9090909090909091","125","125","125","0.8787878787878788","0.8787878787878788","0.8787878787878788","125","125","125","0.9090909090909091","0.9090909090909091","0.9090909090909091","125","125","125","0.9090909090909091","0.9090909090909091","0.9090909090909091","125","125","125","0.5757575757575758","0.5757575757575758","0.5757575757575758","125","125","125","0.6969696969696969","0.6969696969696969","0.6969696969696969","125","125","125","0.7272727272727272","0.7272727272727272","0.7272727272727272","125","125","125","0.9090909090909091","0.9090909090909091","0.9090909090909091","125","125","125","0.8181818181818182","0.8181818181818182","0.8181818181818182"
"214200","126","126","126","0.9090909090909091","0.9090909090909091","0.9090909090909091","126","126","126","0.5757575757575758","0.5757575757575758","0.5757575757575758","126","126","126","0.9090909090909091","0.9090909090909091","0.9090909090909091","126","126","126","0.9090909090909091","0.9090909090909091","0.9090909090909091","126","126","126","0.9090909090909091","0.9090909090909091","0.9090909090909091","126","126","126","0.7575757575757575","0.7575757575757575","0.7575757575757575","126","126","126","0.6363636363636364","0.6363636363636364","0.6363636363636364","126","126","126","0.9090909090909091","0.9090909090909091","0.9090909090909091","126","126","126","0.9090909090909091","0.9090909090909091","0.9090909090909091","126","126","126","0.7575757575757577","0.7575757575757577","0.7575757575757577"
"215900","127","127","127","0.8787878787878788","0.8787878787878788","0.8787878787878788","127","127","127","0.8484848484848485","0.8484848484848485","0.8484848484848485","127","127","127","0.9090909090909091","0.9090909090909091","0.9090909090909091","127","127","127","0.9090909090909091","0.9090909090909091","0.9090909090909091","127","127","127","0.8484848484848485","0.8484848484848485","0.8484848484848485","127","127","127","0.8787878787878788","0.8787878787878788","0.8787878787878788","127","127","127","0.9090909090909091","0.9090909090909091","0.9090909090909091","127","127","127","0.8787878787878788","0.8787878787878788","0.8787878787878788","127","127","127","0.8484848484848485","0.8484848484848485","0.8484848484848485","127","127","127","0.6666666666666666","0.6666666666666666","0.6666666666666666"
"217600","128","128","128","0.787878787878788","0.787878787878788","0.787878787878788","128","128","128","0.9090909090909091","0.9090909090909091","0.9090909090909091","128","128","128","0.8484848484848485","0.8484848484848485","0.8484848484848485","128","128","128","0.5151515151515151","0.5151515151515151","0.5151515151515151","128","128","128","0.9090909090909091","0.9090909090909091","0.9090909090909091","128","128","128","0.8484848484848485","0.8484848484848485","0.8484848484848485","128","128","128","0.6666666666666666","0.6666666666666666","0.6666666666666666","128","128","128","0.9090909090909091","0.9090909090909091","0.9090909090909091","128","128","128","0.8484848484848485","0.8484848484848485","0.8484848484848485","128","128","128","0.7272727272727272","0.7272727272727272","0.7272727272727272"
"219300","129","129","129","0.787878787878788","0.787878787878788","0.787878787878788","129","129","129","0.8787878787878788","0.8787878787878788","0.8787878787878788","129","129","129","0.9090909090909091","0.9090909090909091","0.9090909090909091","129","129","129","0.6363636363636364","0.6363636363636364","0.6363636363636364","129","129","129","0.9090909090909091","0.9090909090909091","0.9090909090909091","129","129","129","0.787878787878788","0.787878787878788","0.787878787878788","129","129","129","0.7575757575757575","0.7575757575757575","0.7575757575757575","129","129","129","0.8181818181818182","0.8181818181818182","0.8181818181818182","129","129","129","0.6969696969696969","0.6969696969696969","0.6969696969696969","129","129","129","0.787878787878788","0.787878787878788","0.787878787878788"
"221000","130","130","130","0.9090909090909091","0.9090909090909091","0.9090909090909091","130","130","130","0.787878787878788","0.787878787878788","0.787878787878788","130","130","130","0.5454545454545454","0.5454545454545454","0.5454545454545454","130","130","130","0.7575757575757575","0.7575757575757575","0.7575757575757575","130","130","130","0.9090909090909091","0.9090909090909091","0.9090909090909091","130","130","130","0.6666666666666666","0.6666666666666666","0.6666666666666666","130","130","130","0.8181818181818182","0.8181818181818182","0.8181818181818182","130","130","130","0.7575757575757575","0.7575757575757575","0.7575757575757575","130","130","130","0.6060606060606061","0.6060606060606061","0.6060606060606061","130","130","130","0.8181818181818182","0.8181818181818182","0.8181818181818182"
"222700","131","131","131","0.9090909090909091","0.9090909090909091","0.9090909090909091","131","131","131","0.7272727272727272","0.7272727272727272","0.7272727272727272","131","131","131","0.9090909090909091","0.9090909090909091","0.9090909090909091","131","131","131","0.9090909090909091","0.9090909090909091","0.9090909090909091","131","131","131","0.8787878787878788","0.8787878787878788","0.8787878787878788","131","131","131","0.787878787878788","0.787878787878788","0.787878787878788","131","131","131","0.8484848484848485","0.8484848484848485","0.8484848484848485","131","131","131","0.8181818181818182","0.8181818181818182","0.8181818181818182","131","131","131","0.7272727272727272","0.7272727272727272","0.7272727272727272","131","131","131","0.7575757575757575","0.7575757575757575","0.7575757575757575"
"224400","132","132","132","0.8181818181818182","0.8181818181818182","0.8181818181818182","132","132","132","0.8484848484848485","0.8484848484848485","0.8484848484848485","132","132","132","0.8787878787878788","0.8787878787878788","0.8787878787878788","132","132","132","0.7575757575757577","0.7575757575757577","0.7575757575757577","132","132","132","0.9090909090909091","0.9090909090909091","0.9090909090909091","132","132","132","0.3333333333333333","0.3333333333333333","0.3333333333333333","132","132","132","0.787878787878788","0.787878787878788","0.787878787878788","132","132","132","0.9090909090909091","0.9090909090909091","0.9090909090909091","132","132","132","0.9090909090909091","0.9090909090909091","0.9090909090909091","132","132","132","0.787878787878788","0.787878787878788","0.787878787878788"
"226100","133","133","133","0.9090909090909091","0.9090909090909091","0.9090909090909091","133","133","133","0.7272727272727274","0.7272727272727274","0.7272727272727274","133","133","133","0.8787878787878788","0.8787878787878788","0.8787878787878788","133","133","133","0.8787878787878788","0.8787878787878788","0.8787878787878788","133","133","133","0.9090909090909091","0.9090909090909091","0.9090909090909091","133","133","133","0.7272727272727272","0.7272727272727272","0.7272727272727272","133","133","133","0.9090909090909091","0.9090909090909091","0.9090909090909091","133","133","133","0.787878787878788","0.787878787878788","0.787878787878788","133","133","133","0.9090909090909091","0.9090909090909091","0.9090909090909091","133","133","133","0.8787878787878788","0.8787878787878788","0.8787878787878788"
"227800","134","134","134","0.8181818181818182","0.8181818181818182","0.8181818181818182","134","134","134","0.7272727272727272","0.7272727272727272","0.7272727272727272","134","134","134","0.9090909090909091","0.9090909090909091","0.9090909090909091","134","134","134","0.8787878787878788","0.8787878787878788","0.8787878787878788","134","134","134","0.6363636363636364","0.6363636363636364","0.6363636363636364","134","134","134","0.7272727272727272","0.7272727272727272","0.7272727272727272","134","134","134","0.8484848484848485","0.8484848484848485","0.8484848484848485","134","134","134","0.9090909090909091","0.9090909090909091","0.9090909090909091","134","134","134","0.9090909090909091","0.9090909090909091","0.9090909090909091","134","134","134","0.8787878787878788","0.8787878787878788","0.8787878787878788"
"229500","135","135","135","0.9090909090909091","0.9090909090909091","0.9090909090909091","135","135","135","0.787878787878788","0.787878787878788","0.787878787878788","135","135","135","0.7575757575757575","0.7575757575757575","0.7575757575757575","135","135","135","0.8484848484848485","0.8484848484848485","0.8484848484848485","135","135","135","0.8181818181818182","0.8181818181818182","0.8181818181818182","135","135","135","0.8181818181818182","0.8181818181818182","0.8181818181818182","135","135","135","0.9090909090909091","0.9090909090909091","0.9090909090909091","135","135","135","0.9090909090909091","0.9090909090909091","0.9090909090909091","135","135","135","0.6969696969696969","0.6969696969696969","0.6969696969696969","135","135","135","0.8484848484848485","0.8484848484848485","0.8484848484848485"
"231200","136","136","136","0.8181818181818182","0.8181818181818182","0.8181818181818182","136","136","136","0.8181818181818182","0.8181818181818182","0.8181818181818182","136","136","136","0.8484848484848485","0.8484848484848485","0.8484848484848485","136","136","136","0.9090909090909091","0.9090909090909091","0.9090909090909091","136","136","136","0.8787878787878788","0.8787878787878788","0.8787878787878788","136","136","136","0.9090909090909091","0.9090909090909091","0.9090909090909091","136","136","136","0.9090909090909091","0.9090909090909091","0.9090909090909091","136","136","136","0.9090909090909091","0.9090909090909091","0.9090909090909091","136","136","136","0.8484848484848485","0.8484848484848485","0.8484848484848485","136","136","136","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"232900","137","137","137","0.9090909090909091","0.9090909090909091","0.9090909090909091","137","137","137","0.8787878787878788","0.8787878787878788","0.8787878787878788","137","137","137","0.9090909090909091","0.9090909090909091","0.9090909090909091","137","137","137","0.8484848484848485","0.8484848484848485","0.8484848484848485","137","137","137","0.8787878787878788","0.8787878787878788","0.8787878787878788","137","137","137","0.6666666666666666","0.6666666666666666","0.6666666666666666","137","137","137","0.8787878787878788","0.8787878787878788","0.8787878787878788","137","137","137","0.7575757575757575","0.7575757575757575","0.7575757575757575","137","137","137","0.5454545454545454","0.5454545454545454","0.5454545454545454","137","137","137","0.6969696969696969","0.6969696969696969","0.6969696969696969"
"234600","138","138","138","0.9090909090909091","0.9090909090909091","0.9090909090909091","138","138","138","0.8787878787878788","0.8787878787878788","0.8787878787878788","138","138","138","0.8787878787878788","0.8787878787878788","0.8787878787878788","138","138","138","0.8787878787878788","0.8787878787878788","0.8787878787878788","138","138","138","0.8787878787878788","0.8787878787878788","0.8787878787878788","138","138","138","0.9090909090909091","0.9090909090909091","0.9090909090909091","138","138","138","0.7272727272727272","0.7272727272727272","0.7272727272727272","138","138","138","0.9090909090909091","0.9090909090909091","0.9090909090909091","138","138","138","0.8484848484848485","0.8484848484848485","0.8484848484848485","138","138","138","0.5757575757575757","0.5757575757575757","0.5757575757575757"
"236300","139","139","139","0.7575757575757575","0.7575757575757575","0.7575757575757575","139","139","139","0.9090909090909091","0.9090909090909091","0.9090909090909091","139","139","139","0.8787878787878788","0.8787878787878788","0.8787878787878788","139","139","139","0.8787878787878788","0.8787878787878788","0.8787878787878788","139","139","139","0.7272727272727272","0.7272727272727272","0.7272727272727272","139","139","139","0.7575757575757575","0.7575757575757575","0.7575757575757575","139","139","139","0.6969696969696969","0.6969696969696969","0.6969696969696969","139","139","139","0.7575757575757575","0.7575757575757575","0.7575757575757575","139","139","139","0.8181818181818182","0.8181818181818182","0.8181818181818182","139","139","139","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"238000","140","140","140","0.7878787878787877","0.7878787878787877","0.7878787878787877","140","140","140","0.8787878787878788","0.8787878787878788","0.8787878787878788","140","140","140","0.8787878787878788","0.8787878787878788","0.8787878787878788","140","140","140","0.8787878787878788","0.8787878787878788","0.8787878787878788","140","140","140","0.9090909090909091","0.9090909090909091","0.9090909090909091","140","140","140","0.8181818181818182","0.8181818181818182","0.8181818181818182","140","140","140","0.7272727272727272","0.7272727272727272","0.7272727272727272","140","140","140","0.9090909090909091","0.9090909090909091","0.9090909090909091","140","140","140","0.8787878787878788","0.8787878787878788","0.8787878787878788","140","140","140","0.7575757575757575","0.7575757575757575","0.7575757575757575"
"239700","141","141","141","0.9090909090909091","0.9090909090909091","0.9090909090909091","141","141","141","0.5151515151515151","0.5151515151515151","0.5151515151515151","141","141","141","0.9090909090909091","0.9090909090909091","0.9090909090909091","141","141","141","0.9090909090909091","0.9090909090909091","0.9090909090909091","141","141","141","0.7575757575757575","0.7575757575757575","0.7575757575757575","141","141","141","0.9090909090909091","0.9090909090909091","0.9090909090909091","141","141","141","0.8787878787878788","0.8787878787878788","0.8787878787878788","141","141","141","0.8484848484848485","0.8484848484848485","0.8484848484848485","141","141","141","0.9090909090909091","0.9090909090909091","0.9090909090909091","141","141","141","0.7272727272727272","0.7272727272727272","0.7272727272727272"
"241400","142","142","142","0.9090909090909091","0.9090909090909091","0.9090909090909091","142","142","142","0.7878787878787877","0.7878787878787877","0.7878787878787877","142","142","142","0.7272727272727272","0.7272727272727272","0.7272727272727272","142","142","142","0.9090909090909091","0.9090909090909091","0.9090909090909091","142","142","142","0.9090909090909091","0.9090909090909091","0.9090909090909091","142","142","142","0.8787878787878788","0.8787878787878788","0.8787878787878788","142","142","142","0.7878787878787877","0.7878787878787877","0.7878787878787877","142","142","142","0.6060606060606061","0.6060606060606061","0.6060606060606061","142","142","142","0.8787878787878788","0.8787878787878788","0.8787878787878788","142","142","142","0.7878787878787877","0.7878787878787877","0.7878787878787877"
"243100","143","143","143","0.787878787878788","0.787878787878788","0.787878787878788","143","143","143","0.9090909090909091","0.9090909090909091","0.9090909090909091","143","143","143","0.9090909090909091","0.9090909090909091","0.9090909090909091","143","143","143","0.7575757575757577","0.7575757575757577","0.7575757575757577","143","143","143","0.8787878787878788","0.8787878787878788","0.8787878787878788","143","143","143","0.8787878787878788","0.8787878787878788","0.8787878787878788","143","143","143","0.8787878787878788","0.8787878787878788","0.8787878787878788","143","143","143","0.9090909090909091","0.9090909090909091","0.9090909090909091","143","143","143","0.9090909090909091","0.9090909090909091","0.9090909090909091","143","143","143","0.7272727272727272","0.7272727272727272","0.7272727272727272"
"244800","144","144","144","0.8181818181818182","0.8181818181818182","0.8181818181818182","144","144","144","0.9090909090909091","0.9090909090909091","0.9090909090909091","144","144","144","0.9090909090909091","0.9090909090909091","0.9090909090909091","144","144","144","0.9090909090909091","0.9090909090909091","0.9090909090909091","144","144","144","0.6666666666666666","0.6666666666666666","0.6666666666666666","144","144","144","0.6969696969696969","0.6969696969696969","0.6969696969696969","144","144","144","0.6969696969696969","0.6969696969696969","0.6969696969696969","144","144","144","0.787878787878788","0.787878787878788","0.787878787878788","144","144","144","0.9090909090909091","0.9090909090909091","0.9090909090909091","144","144","144","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"246500","145","145","145","0.9090909090909091","0.9090909090909091","0.9090909090909091","145","145","145","0.9090909090909091","0.9090909090909091","0.9090909090909091","145","145","145","0.9090909090909091","0.9090909090909091","0.9090909090909091","145","145","145","0.8484848484848485","0.8484848484848485","0.8484848484848485","145","145","145","0.8181818181818182","0.8181818181818182","0.8181818181818182","145","145","145","0.787878787878788","0.787878787878788","0.787878787878788","145","145","145","0.8484848484848485","0.8484848484848485","0.8484848484848485","145","145","145","0.9090909090909091","0.9090909090909091","0.9090909090909091","145","145","145","0.6969696969696969","0.6969696969696969","0.6969696969696969","145","145","145","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"248200","146","146","146","0.9090909090909091","0.9090909090909091","0.9090909090909091","146","146","146","0.9090909090909091","0.9090909090909091","0.9090909090909091","146","146","146","0.9090909090909091","0.9090909090909091","0.9090909090909091","146","146","146","0.7272727272727272","0.7272727272727272","0.7272727272727272","146","146","146","0.9090909090909091","0.9090909090909091","0.9090909090909091","146","146","146","0.8484848484848485","0.8484848484848485","0.8484848484848485","146","146","146","0.9090909090909091","0.9090909090909091","0.9090909090909091","146","146","146","0.9090909090909091","0.9090909090909091","0.9090909090909091","146","146","146","0.6969696969696969","0.6969696969696969","0.6969696969696969","146","146","146","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"249900","147","147","147","0.9090909090909091","0.9090909090909091","0.9090909090909091","147","147","147","0.8787878787878788","0.8787878787878788","0.8787878787878788","147","147","147","0.8787878787878788","0.8787878787878788","0.8787878787878788","147","147","147","0.8181818181818182","0.8181818181818182","0.8181818181818182","147","147","147","0.9090909090909091","0.9090909090909091","0.9090909090909091","147","147","147","0.9090909090909091","0.9090909090909091","0.9090909090909091","147","147","147","0.8181818181818182","0.8181818181818182","0.8181818181818182","147","147","147","0.787878787878788","0.787878787878788","0.787878787878788","147","147","147","0.8787878787878788","0.8787878787878788","0.8787878787878788","147","147","147","0.8484848484848485","0.8484848484848485","0.8484848484848485"
"251600","148","148","148","0.9090909090909091","0.9090909090909091","0.9090909090909091","148","148","148","0.7272727272727272","0.7272727272727272","0.7272727272727272","148","148","148","0.9090909090909091","0.9090909090909091","0.9090909090909091","148","148","148","0.8484848484848485","0.8484848484848485","0.8484848484848485","148","148","148","0.9090909090909091","0.9090909090909091","0.9090909090909091","148","148","148","0.9090909090909091","0.9090909090909091","0.9090909090909091","148","148","148","0.48484848484848486","0.48484848484848486","0.48484848484848486","148","148","148","0.9090909090909091","0.9090909090909091","0.9090909090909091","148","148","148","0.8181818181818182","0.8181818181818182","0.8181818181818182","148","148","148","0.8787878787878788","0.8787878787878788","0.8787878787878788"
"253300","149","149","149","0.9090909090909091","0.9090909090909091","0.9090909090909091","149","149","149","0.8484848484848485","0.8484848484848485","0.8484848484848485","149","149","149","0.9090909090909091","0.9090909090909091","0.9090909090909091","149","149","149","0.6666666666666666","0.6666666666666666","0.6666666666666666","149","149","149","0.9090909090909091","0.9090909090909091","0.9090909090909091","149","149","149","0.7272727272727272","0.7272727272727272","0.7272727272727272","149","149","149","0.9090909090909091","0.9090909090909091","0.9090909090909091","149","149","149","0.9090909090909091","0.9090909090909091","0.9090909090909091","149","149","149","0.6060606060606061","0.6060606060606061","0.6060606060606061","149","149","149","0.8787878787878788","0.8787878787878788","0.8787878787878788"
"255000","150","150","150","0.7272727272727272","0.7272727272727272","0.7272727272727272","150","150","150","0.7575757575757575","0.7575757575757575","0.7575757575757575","150","150","150","0.9090909090909091","0.9090909090909091","0.9090909090909091","150","150","150","0.7272727272727272","0.7272727272727272","0.7272727272727272","150","150","150","0.787878787878788","0.787878787878788","0.787878787878788","150","150","150","0.8181818181818182","0.8181818181818182","0.8181818181818182","150","150","150","0.6969696969696969","0.6969696969696969","0.6969696969696969","150","150","150","0.7272727272727272","0.7272727272727272","0.7272727272727272","150","150","150","0.9090909090909091","0.9090909090909091","0.9090909090909091","150","150","150","0.6969696969696969","0.6969696969696969","0.6969696969696969"
"256700","151","151","151","0.9090909090909091","0.9090909090909091","0.9090909090909091","151","151","151","0.9090909090909091","0.9090909090909091","0.9090909090909091","151","151","151","0.6969696969696969","0.6969696969696969","0.6969696969696969","151","151","151","0.9090909090909091","0.9090909090909091","0.9090909090909091","151","151","151","0.9090909090909091","0.9090909090909091","0.9090909090909091","151","151","151","0.9090909090909091","0.9090909090909091","0.9090909090909091","151","151","151","0.7272727272727272","0.7272727272727272","0.7272727272727272","151","151","151","0.8484848484848485","0.8484848484848485","0.8484848484848485","151","151","151","0.7575757575757575","0.7575757575757575","0.7575757575757575","151","151","151","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"258400","152","152","152","0.9090909090909091","0.9090909090909091","0.9090909090909091","152","152","152","0.787878787878788","0.787878787878788","0.787878787878788","152","152","152","0.9090909090909091","0.9090909090909091","0.9090909090909091","152","152","152","0.9090909090909091","0.9090909090909091","0.9090909090909091","152","152","152","0.9090909090909091","0.9090909090909091","0.9090909090909091","152","152","152","0.9090909090909091","0.9090909090909091","0.9090909090909091","152","152","152","0.9090909090909091","0.9090909090909091","0.9090909090909091","152","152","152","0.9090909090909091","0.9090909090909091","0.9090909090909091","152","152","152","0.7272727272727272","0.7272727272727272","0.7272727272727272","152","152","152","0.7272727272727274","0.7272727272727274","0.7272727272727274"
"260100","153","153","153","0.9090909090909091","0.9090909090909091","0.9090909090909091","153","153","153","0.9090909090909091","0.9090909090909091","0.9090909090909091","153","153","153","0.9090909090909091","0.9090909090909091","0.9090909090909091","153","153","153","0.8181818181818182","0.8181818181818182","0.8181818181818182","153","153","153","0.9090909090909091","0.9090909090909091","0.9090909090909091","153","153","153","0.9090909090909091","0.9090909090909091","0.9090909090909091","153","153","153","0.8484848484848485","0.8484848484848485","0.8484848484848485","153","153","153","0.7575757575757575","0.7575757575757575","0.7575757575757575","153","153","153","0.6969696969696969","0.6969696969696969","0.6969696969696969","153","153","153","0.8484848484848485","0.8484848484848485","0.8484848484848485"
"261800","154","154","154","0.9090909090909091","0.9090909090909091","0.9090909090909091","154","154","154","0.9090909090909091","0.9090909090909091","0.9090909090909091","154","154","154","0.8484848484848485","0.8484848484848485","0.8484848484848485","154","154","154","0.8787878787878788","0.8787878787878788","0.8787878787878788","154","154","154","0.8787878787878788","0.8787878787878788","0.8787878787878788","154","154","154","0.787878787878788","0.787878787878788","0.787878787878788","154","154","154","0.9090909090909091","0.9090909090909091","0.9090909090909091","154","154","154","0.9090909090909091","0.9090909090909091","0.9090909090909091","154","154","154","0.9090909090909091","0.9090909090909091","0.9090909090909091","154","154","154","0.8484848484848485","0.8484848484848485","0.8484848484848485"
